split,img_id,image_path,question,answer,question_type,answer_type,orig_height,orig_width
train,clb0lbwzrdpi8086uhaaa5yj6,out/images/raw/clb0lbwzrdpi8086uhaaa5yj6.jpg,Is there text?,no,,,1024,1280
train,clb0lbwzrdpi8086uhaaa5yj6,out/images/raw/clb0lbwzrdpi8086uhaaa5yj6.jpg,What type of procedure is the image taken from?,capsule endoscopy,,,1024,1280
train,clb0lbwzrdpi8086uhaaa5yj6,out/images/raw/clb0lbwzrdpi8086uhaaa5yj6.jpg,Where in the image is the abnormality?,center-left; lower-center,,,1024,1280
test,clb0lbwzrdpic086u0w1g8o4w,out/images/raw/clb0lbwzrdpic086u0w1g8o4w.jpg,Are there any instruments in the image? Check all that are present.,tube,,,1024,1280
test,clb0lbwzrdpic086u0w1g8o4w,out/images/raw/clb0lbwzrdpic086u0w1g8o4w.jpg,How many instrumnets are in the image?,1,,,1024,1280
test,clb0lbwzrdpic086u0w1g8o4w,out/images/raw/clb0lbwzrdpic086u0w1g8o4w.jpg,Where in the image is the instrument?,center; center-right; upper-center; upper-right,,,1024,1280
test,clb0lbwzrdpic086u0w1g8o4w,out/images/raw/clb0lbwzrdpic086u0w1g8o4w.jpg,Have all polyps been removed?,not relevant,,,1024,1280
test,clb0lbwzrdpic086u0w1g8o4w,out/images/raw/clb0lbwzrdpic086u0w1g8o4w.jpg,Is this finding easy to detect?,not relevant,,,1024,1280
test,clb0lbwzrdpic086u0w1g8o4w,out/images/raw/clb0lbwzrdpic086u0w1g8o4w.jpg,Is there a green/black box artefact?,no,,,1024,1280
test,clb0lbwzrdpic086u0w1g8o4w,out/images/raw/clb0lbwzrdpic086u0w1g8o4w.jpg,Is there text?,no,,,1024,1280
test,clb0lbwzrdpic086u0w1g8o4w,out/images/raw/clb0lbwzrdpic086u0w1g8o4w.jpg,What type of procedure is the image taken from?,colonoscopy,,,1024,1280
train,clb0lbwzrdpig086ufi57c9c6,out/images/raw/clb0lbwzrdpig086ufi57c9c6.jpg,Are there any instruments in the image? Check all that are present.,tube,,,576,720
train,clb0lbwzrdpig086ufi57c9c6,out/images/raw/clb0lbwzrdpig086ufi57c9c6.jpg,How many instrumnets are in the image?,1,,,576,720
train,clb0lbwzrdpig086ufi57c9c6,out/images/raw/clb0lbwzrdpig086ufi57c9c6.jpg,Where in the image is the instrument?,center; center-right; lower-center; lower-right,,,576,720
train,clb0lbwzrdpig086ufi57c9c6,out/images/raw/clb0lbwzrdpig086ufi57c9c6.jpg,How many findings are present?,1,,,576,720
train,clb0lbwzrdpig086ufi57c9c6,out/images/raw/clb0lbwzrdpig086ufi57c9c6.jpg,Are there any abnormalities in the image? Check all that are present.,polyp,,,576,720
train,clb0lbwzrdpig086ufi57c9c6,out/images/raw/clb0lbwzrdpig086ufi57c9c6.jpg,Have all polyps been removed?,no,,,576,720
train,clb0lbwzrdpig086ufi57c9c6,out/images/raw/clb0lbwzrdpig086ufi57c9c6.jpg,Is this finding easy to detect?,yes,,,576,720
train,clb0lbwzrdpig086ufi57c9c6,out/images/raw/clb0lbwzrdpig086ufi57c9c6.jpg,Is there a green/black box artefact?,no,,,576,720
train,clb0lbwzrdpig086ufi57c9c6,out/images/raw/clb0lbwzrdpig086ufi57c9c6.jpg,Is there text?,yes,,,576,720
train,clb0lbwzrdpig086ufi57c9c6,out/images/raw/clb0lbwzrdpig086ufi57c9c6.jpg,What type of procedure is the image taken from?,colonoscopy,,,576,720
train,clb0lbwzrdpig086ufi57c9c6,out/images/raw/clb0lbwzrdpig086ufi57c9c6.jpg,What is the size of the polyp?,5-10mm,,,576,720
train,clb0lbwzrdpig086ufi57c9c6,out/images/raw/clb0lbwzrdpig086ufi57c9c6.jpg,What type of polyp is present?,paris ip,,,576,720
train,clb0lbwzrdpig086ufi57c9c6,out/images/raw/clb0lbwzrdpig086ufi57c9c6.jpg,What color is the abnormality? If more than one separate with ;,pink; red,,,576,720
train,clb0lbwzrdpig086ufi57c9c6,out/images/raw/clb0lbwzrdpig086ufi57c9c6.jpg,How many polyps are in the image?,1,,,576,720
train,clb0lbwzrdpig086ufi57c9c6,out/images/raw/clb0lbwzrdpig086ufi57c9c6.jpg,Where in the image is the abnormality?,center; center-right; lower-center; lower-right,,,576,720
train,clb0lbwzrdpik086uee6hez4n,out/images/raw/clb0lbwzrdpik086uee6hez4n.jpg,Are there any instruments in the image? Check all that are present.,biopsy forceps,,,576,768
train,clb0lbwzrdpik086uee6hez4n,out/images/raw/clb0lbwzrdpik086uee6hez4n.jpg,How many instrumnets are in the image?,1,,,576,768
train,clb0lbwzrdpik086uee6hez4n,out/images/raw/clb0lbwzrdpik086uee6hez4n.jpg,Where in the image is the instrument?,center; center-right; lower-center; lower-right,,,576,768
train,clb0lbwzrdpik086uee6hez4n,out/images/raw/clb0lbwzrdpik086uee6hez4n.jpg,Have all polyps been removed?,not relevant,,,576,768
train,clb0lbwzrdpik086uee6hez4n,out/images/raw/clb0lbwzrdpik086uee6hez4n.jpg,Is this finding easy to detect?,not relevant,,,576,768
train,clb0lbwzrdpik086uee6hez4n,out/images/raw/clb0lbwzrdpik086uee6hez4n.jpg,Is there a green/black box artefact?,no,,,576,768
train,clb0lbwzrdpik086uee6hez4n,out/images/raw/clb0lbwzrdpik086uee6hez4n.jpg,Is there text?,yes,,,576,768
train,clb0lbwzrdpik086uee6hez4n,out/images/raw/clb0lbwzrdpik086uee6hez4n.jpg,What type of procedure is the image taken from?,colonoscopy,,,576,768
train,clb0lbwzrdpio086ubuf1c6c7,out/images/raw/clb0lbwzrdpio086ubuf1c6c7.jpg,Are there any instruments in the image? Check all that are present.,biopsy forceps,,,576,768
train,clb0lbwzrdpio086ubuf1c6c7,out/images/raw/clb0lbwzrdpio086ubuf1c6c7.jpg,How many instrumnets are in the image?,1,,,576,768
train,clb0lbwzrdpio086ubuf1c6c7,out/images/raw/clb0lbwzrdpio086ubuf1c6c7.jpg,Where in the image is the instrument?,center; center-right; lower-center; lower-right,,,576,768
train,clb0lbwzrdpio086ubuf1c6c7,out/images/raw/clb0lbwzrdpio086ubuf1c6c7.jpg,Have all polyps been removed?,not relevant,,,576,768
train,clb0lbwzrdpio086ubuf1c6c7,out/images/raw/clb0lbwzrdpio086ubuf1c6c7.jpg,Is this finding easy to detect?,not relevant,,,576,768
train,clb0lbwzrdpio086ubuf1c6c7,out/images/raw/clb0lbwzrdpio086ubuf1c6c7.jpg,Is there text?,yes,,,576,768
train,clb0lbwzrdpio086ubuf1c6c7,out/images/raw/clb0lbwzrdpio086ubuf1c6c7.jpg,What type of procedure is the image taken from?,colonoscopy,,,576,768
train,clb0lbwzrdpio086ubuf1c6c7,out/images/raw/clb0lbwzrdpio086ubuf1c6c7.jpg,Is there a green/black box artefact?,no,,,576,768
train,clb0lbwzrdpis086ue13y8wr4,out/images/raw/clb0lbwzrdpis086ue13y8wr4.jpg,What type of procedure is the image taken from?,colonoscopy,,,1024,1280
train,clb0lbwzrdpis086ue13y8wr4,out/images/raw/clb0lbwzrdpis086ue13y8wr4.jpg,Is there text?,yes,,,1024,1280
train,clb0lbwzrdpis086ue13y8wr4,out/images/raw/clb0lbwzrdpis086ue13y8wr4.jpg,Is there a green/black box artefact?,no,,,1024,1280
train,clb0lbwzrdpis086ue13y8wr4,out/images/raw/clb0lbwzrdpis086ue13y8wr4.jpg,Is this finding easy to detect?,not relevant,,,1024,1280
train,clb0lbwzrdpis086ue13y8wr4,out/images/raw/clb0lbwzrdpis086ue13y8wr4.jpg,Have all polyps been removed?,not relevant,,,1024,1280
train,clb0lbwzrdpis086ue13y8wr4,out/images/raw/clb0lbwzrdpis086ue13y8wr4.jpg,Where in the image is the instrument?,center; upper-center,,,1024,1280
train,clb0lbwzrdpis086ue13y8wr4,out/images/raw/clb0lbwzrdpis086ue13y8wr4.jpg,How many instrumnets are in the image?,1,,,1024,1280
train,clb0lbwzrdpis086ue13y8wr4,out/images/raw/clb0lbwzrdpis086ue13y8wr4.jpg,Are there any instruments in the image? Check all that are present.,tube,,,1024,1280
train,clb0lbwzrdpiw086u8mnk4xeu,out/images/raw/clb0lbwzrdpiw086u8mnk4xeu.jpg,Are there any instruments in the image? Check all that are present.,tube,,,576,720
train,clb0lbwzrdpiw086u8mnk4xeu,out/images/raw/clb0lbwzrdpiw086u8mnk4xeu.jpg,How many instrumnets are in the image?,1,,,576,720
train,clb0lbwzrdpiw086u8mnk4xeu,out/images/raw/clb0lbwzrdpiw086u8mnk4xeu.jpg,Where in the image is the instrument?,lower-right,,,576,720
train,clb0lbwzrdpiw086u8mnk4xeu,out/images/raw/clb0lbwzrdpiw086u8mnk4xeu.jpg,How many findings are present?,1,,,576,720
train,clb0lbwzrdpiw086u8mnk4xeu,out/images/raw/clb0lbwzrdpiw086u8mnk4xeu.jpg,Are there any abnormalities in the image? Check all that are present.,polyp,,,576,720
train,clb0lbwzrdpiw086u8mnk4xeu,out/images/raw/clb0lbwzrdpiw086u8mnk4xeu.jpg,Have all polyps been removed?,no,,,576,720
train,clb0lbwzrdpiw086u8mnk4xeu,out/images/raw/clb0lbwzrdpiw086u8mnk4xeu.jpg,Is this finding easy to detect?,yes,,,576,720
train,clb0lbwzrdpiw086u8mnk4xeu,out/images/raw/clb0lbwzrdpiw086u8mnk4xeu.jpg,Is there a green/black box artefact?,yes,,,576,720
train,clb0lbwzrdpiw086u8mnk4xeu,out/images/raw/clb0lbwzrdpiw086u8mnk4xeu.jpg,Is there text?,yes,,,576,720
train,clb0lbwzrdpiw086u8mnk4xeu,out/images/raw/clb0lbwzrdpiw086u8mnk4xeu.jpg,What type of procedure is the image taken from?,colonoscopy,,,576,720
train,clb0lbwzrdpiw086u8mnk4xeu,out/images/raw/clb0lbwzrdpiw086u8mnk4xeu.jpg,What is the size of the polyp?,11-20mm,,,576,720
train,clb0lbwzrdpiw086u8mnk4xeu,out/images/raw/clb0lbwzrdpiw086u8mnk4xeu.jpg,What type of polyp is present?,paris ip,,,576,720
train,clb0lbwzrdpiw086u8mnk4xeu,out/images/raw/clb0lbwzrdpiw086u8mnk4xeu.jpg,What color is the abnormality? If more than one separate with ;,blue; grey,,,576,720
train,clb0lbwzrdpiw086u8mnk4xeu,out/images/raw/clb0lbwzrdpiw086u8mnk4xeu.jpg,How many polyps are in the image?,1,,,576,720
train,clb0lbwzrdpiw086u8mnk4xeu,out/images/raw/clb0lbwzrdpiw086u8mnk4xeu.jpg,Where in the image is the abnormality?,center; center-right; lower-center; lower-right,,,576,720
train,clb0lbwzrdpj0086uc9hb1xud,out/images/raw/clb0lbwzrdpj0086uc9hb1xud.jpg,Are there any instruments in the image? Check all that are present.,tube,,,1024,1280
train,clb0lbwzrdpj0086uc9hb1xud,out/images/raw/clb0lbwzrdpj0086uc9hb1xud.jpg,How many instrumnets are in the image?,1,,,1024,1280
train,clb0lbwzrdpj0086uc9hb1xud,out/images/raw/clb0lbwzrdpj0086uc9hb1xud.jpg,Where in the image is the instrument?,center; center-right; upper-center; upper-right,,,1024,1280
train,clb0lbwzrdpj0086uc9hb1xud,out/images/raw/clb0lbwzrdpj0086uc9hb1xud.jpg,How many findings are present?,1,,,1024,1280
train,clb0lbwzrdpj0086uc9hb1xud,out/images/raw/clb0lbwzrdpj0086uc9hb1xud.jpg,Have all polyps been removed?,not relevant,,,1024,1280
train,clb0lbwzrdpj0086uc9hb1xud,out/images/raw/clb0lbwzrdpj0086uc9hb1xud.jpg,Is this finding easy to detect?,not relevant,,,1024,1280
train,clb0lbwzrdpj0086uc9hb1xud,out/images/raw/clb0lbwzrdpj0086uc9hb1xud.jpg,Is there a green/black box artefact?,no,,,1024,1280
train,clb0lbwzrdpj0086uc9hb1xud,out/images/raw/clb0lbwzrdpj0086uc9hb1xud.jpg,Is there text?,no,,,1024,1280
train,clb0lbwzrdpj0086uc9hb1xud,out/images/raw/clb0lbwzrdpj0086uc9hb1xud.jpg,What type of procedure is the image taken from?,colonoscopy,,,1024,1280
train,clb0lbwzsdpj8086udmdy919l,out/images/raw/clb0lbwzsdpj8086udmdy919l.jpg,Are there any instruments in the image? Check all that are present.,metal clip; tube,,,576,768
train,clb0lbwzsdpj8086udmdy919l,out/images/raw/clb0lbwzsdpj8086udmdy919l.jpg,How many instrumnets are in the image?,1,,,576,768
train,clb0lbwzsdpj8086udmdy919l,out/images/raw/clb0lbwzsdpj8086udmdy919l.jpg,Where in the image is the instrument?,center; center-right; lower-center; lower-right,,,576,768
train,clb0lbwzsdpj8086udmdy919l,out/images/raw/clb0lbwzsdpj8086udmdy919l.jpg,Have all polyps been removed?,not relevant,,,576,768
train,clb0lbwzsdpj8086udmdy919l,out/images/raw/clb0lbwzsdpj8086udmdy919l.jpg,Is this finding easy to detect?,not relevant,,,576,768
train,clb0lbwzsdpj8086udmdy919l,out/images/raw/clb0lbwzsdpj8086udmdy919l.jpg,Is there a green/black box artefact?,no,,,576,768
train,clb0lbwzsdpj8086udmdy919l,out/images/raw/clb0lbwzsdpj8086udmdy919l.jpg,Is there text?,yes,,,576,768
train,clb0lbwzsdpj8086udmdy919l,out/images/raw/clb0lbwzsdpj8086udmdy919l.jpg,What type of procedure is the image taken from?,colonoscopy,,,576,768
train,clb0lbwzsdpjc086ufx7l45k9,out/images/raw/clb0lbwzsdpjc086ufx7l45k9.jpg,Are there any instruments in the image? Check all that are present.,tube,,,576,768
train,clb0lbwzsdpjc086ufx7l45k9,out/images/raw/clb0lbwzsdpjc086ufx7l45k9.jpg,How many instrumnets are in the image?,1,,,576,768
train,clb0lbwzsdpjc086ufx7l45k9,out/images/raw/clb0lbwzsdpjc086ufx7l45k9.jpg,Where in the image is the instrument?,center; center-right; lower-center; lower-right,,,576,768
train,clb0lbwzsdpjc086ufx7l45k9,out/images/raw/clb0lbwzsdpjc086ufx7l45k9.jpg,Have all polyps been removed?,not relevant,,,576,768
train,clb0lbwzsdpjc086ufx7l45k9,out/images/raw/clb0lbwzsdpjc086ufx7l45k9.jpg,Is this finding easy to detect?,not relevant,,,576,768
train,clb0lbwzsdpjc086ufx7l45k9,out/images/raw/clb0lbwzsdpjc086ufx7l45k9.jpg,Is there a green/black box artefact?,no,,,576,768
train,clb0lbwzsdpjc086ufx7l45k9,out/images/raw/clb0lbwzsdpjc086ufx7l45k9.jpg,Is there text?,yes,,,576,768
train,clb0lbwzsdpjc086ufx7l45k9,out/images/raw/clb0lbwzsdpjc086ufx7l45k9.jpg,What type of procedure is the image taken from?,colonoscopy,,,576,768
train,clb0lbwzsdpjg086u2y2s3f2l,out/images/raw/clb0lbwzsdpjg086u2y2s3f2l.jpg,What type of procedure is the image taken from?,colonoscopy,,,1024,1280
train,clb0lbwzsdpjg086u2y2s3f2l,out/images/raw/clb0lbwzsdpjg086u2y2s3f2l.jpg,Is there text?,no,,,1024,1280
train,clb0lbwzsdpjg086u2y2s3f2l,out/images/raw/clb0lbwzsdpjg086u2y2s3f2l.jpg,Is there a green/black box artefact?,no,,,1024,1280
train,clb0lbwzsdpjg086u2y2s3f2l,out/images/raw/clb0lbwzsdpjg086u2y2s3f2l.jpg,Is this finding easy to detect?,not relevant,,,1024,1280
train,clb0lbwzsdpjg086u2y2s3f2l,out/images/raw/clb0lbwzsdpjg086u2y2s3f2l.jpg,Have all polyps been removed?,not relevant,,,1024,1280
train,clb0lbwzsdpjg086u2y2s3f2l,out/images/raw/clb0lbwzsdpjg086u2y2s3f2l.jpg,Where in the image is the instrument?,center; center-right; lower-center; lower-left; upper-left,,,1024,1280
train,clb0lbwzsdpjg086u2y2s3f2l,out/images/raw/clb0lbwzsdpjg086u2y2s3f2l.jpg,Are there any instruments in the image? Check all that are present.,tube,,,1024,1280
train,clb0lbwzsdpjg086u2y2s3f2l,out/images/raw/clb0lbwzsdpjg086u2y2s3f2l.jpg,How many instrumnets are in the image?,1,,,1024,1280
train,clb0lbwzsdpjk086u7mzo6gnv,out/images/raw/clb0lbwzsdpjk086u7mzo6gnv.jpg,Are there any instruments in the image? Check all that are present.,metal clip; tube,,,576,720
train,clb0lbwzsdpjk086u7mzo6gnv,out/images/raw/clb0lbwzsdpjk086u7mzo6gnv.jpg,How many instrumnets are in the image?,3,,,576,720
train,clb0lbwzsdpjk086u7mzo6gnv,out/images/raw/clb0lbwzsdpjk086u7mzo6gnv.jpg,Where in the image is the instrument?,center; center-right; lower-right; upper-right,,,576,720
train,clb0lbwzsdpjk086u7mzo6gnv,out/images/raw/clb0lbwzsdpjk086u7mzo6gnv.jpg,How many findings are present?,4,,,576,720
train,clb0lbwzsdpjk086u7mzo6gnv,out/images/raw/clb0lbwzsdpjk086u7mzo6gnv.jpg,Are there any abnormalities in the image? Check all that are present.,polyp,,,576,720
train,clb0lbwzsdpjk086u7mzo6gnv,out/images/raw/clb0lbwzsdpjk086u7mzo6gnv.jpg,Have all polyps been removed?,no,,,576,720
train,clb0lbwzsdpjk086u7mzo6gnv,out/images/raw/clb0lbwzsdpjk086u7mzo6gnv.jpg,Is this finding easy to detect?,yes,,,576,720
train,clb0lbwzsdpjk086u7mzo6gnv,out/images/raw/clb0lbwzsdpjk086u7mzo6gnv.jpg,Is there a green/black box artefact?,yes,,,576,720
train,clb0lbwzsdpjk086u7mzo6gnv,out/images/raw/clb0lbwzsdpjk086u7mzo6gnv.jpg,Is there text?,yes,,,576,720
train,clb0lbwzsdpjk086u7mzo6gnv,out/images/raw/clb0lbwzsdpjk086u7mzo6gnv.jpg,What type of procedure is the image taken from?,colonoscopy,,,576,720
train,clb0lbwzsdpjk086u7mzo6gnv,out/images/raw/clb0lbwzsdpjk086u7mzo6gnv.jpg,What is the size of the polyp?,5-10mm,,,576,720
train,clb0lbwzsdpjk086u7mzo6gnv,out/images/raw/clb0lbwzsdpjk086u7mzo6gnv.jpg,What type of polyp is present?,paris ip,,,576,720
train,clb0lbwzsdpjk086u7mzo6gnv,out/images/raw/clb0lbwzsdpjk086u7mzo6gnv.jpg,What color is the abnormality? If more than one separate with ;,red; pink,,,576,720
train,clb0lbwzsdpjk086u7mzo6gnv,out/images/raw/clb0lbwzsdpjk086u7mzo6gnv.jpg,How many polyps are in the image?,1,,,576,720
train,clb0lbwzsdpjk086u7mzo6gnv,out/images/raw/clb0lbwzsdpjk086u7mzo6gnv.jpg,Where in the image is the abnormality?,center; center-right; lower-center; lower-right,,,576,720
validation,clb0lbwzsdpjo086uhpor121w,out/images/raw/clb0lbwzsdpjo086uhpor121w.jpg,Are there any instruments in the image? Check all that are present.,metal clip; tube,,,1024,1280
validation,clb0lbwzsdpjo086uhpor121w,out/images/raw/clb0lbwzsdpjo086uhpor121w.jpg,How many instrumnets are in the image?,2,,,1024,1280
validation,clb0lbwzsdpjo086uhpor121w,out/images/raw/clb0lbwzsdpjo086uhpor121w.jpg,Where in the image is the instrument?,center; center-right; lower-center; lower-right,,,1024,1280
validation,clb0lbwzsdpjo086uhpor121w,out/images/raw/clb0lbwzsdpjo086uhpor121w.jpg,How many findings are present?,2,,,1024,1280
validation,clb0lbwzsdpjo086uhpor121w,out/images/raw/clb0lbwzsdpjo086uhpor121w.jpg,Have all polyps been removed?,not relevant,,,1024,1280
validation,clb0lbwzsdpjo086uhpor121w,out/images/raw/clb0lbwzsdpjo086uhpor121w.jpg,Is this finding easy to detect?,yes,,,1024,1280
validation,clb0lbwzsdpjo086uhpor121w,out/images/raw/clb0lbwzsdpjo086uhpor121w.jpg,Is there a green/black box artefact?,no,,,1024,1280
validation,clb0lbwzsdpjo086uhpor121w,out/images/raw/clb0lbwzsdpjo086uhpor121w.jpg,Is there text?,no,,,1024,1280
validation,clb0lbwzsdpjo086uhpor121w,out/images/raw/clb0lbwzsdpjo086uhpor121w.jpg,What type of procedure is the image taken from?,colonoscopy,,,1024,1280
train,clb0lbwzsdpjs086u9vj3axnk,out/images/raw/clb0lbwzsdpjs086u9vj3axnk.jpg,Are there any instruments in the image? Check all that are present.,tube,,,1024,1280
train,clb0lbwzsdpjs086u9vj3axnk,out/images/raw/clb0lbwzsdpjs086u9vj3axnk.jpg,How many instrumnets are in the image?,1,,,1024,1280
train,clb0lbwzsdpjs086u9vj3axnk,out/images/raw/clb0lbwzsdpjs086u9vj3axnk.jpg,Where in the image is the instrument?,center; upper-center,,,1024,1280
train,clb0lbwzsdpjs086u9vj3axnk,out/images/raw/clb0lbwzsdpjs086u9vj3axnk.jpg,How many findings are present?,1,,,1024,1280
train,clb0lbwzsdpjs086u9vj3axnk,out/images/raw/clb0lbwzsdpjs086u9vj3axnk.jpg,Have all polyps been removed?,not relevant,,,1024,1280
train,clb0lbwzsdpjs086u9vj3axnk,out/images/raw/clb0lbwzsdpjs086u9vj3axnk.jpg,Is this finding easy to detect?,yes,,,1024,1280
train,clb0lbwzsdpjs086u9vj3axnk,out/images/raw/clb0lbwzsdpjs086u9vj3axnk.jpg,Is there a green/black box artefact?,no,,,1024,1280
train,clb0lbwzsdpjs086u9vj3axnk,out/images/raw/clb0lbwzsdpjs086u9vj3axnk.jpg,Is there text?,no,,,1024,1280
train,clb0lbwzsdpjs086u9vj3axnk,out/images/raw/clb0lbwzsdpjs086u9vj3axnk.jpg,What type of procedure is the image taken from?,colonoscopy,,,1024,1280
test,clb0lbwzsdpjw086ueyllhvw2,out/images/raw/clb0lbwzsdpjw086ueyllhvw2.jpg,Are there any instruments in the image? Check all that are present.,tube,,,1024,1280
test,clb0lbwzsdpjw086ueyllhvw2,out/images/raw/clb0lbwzsdpjw086ueyllhvw2.jpg,How many instrumnets are in the image?,1,,,1024,1280
test,clb0lbwzsdpjw086ueyllhvw2,out/images/raw/clb0lbwzsdpjw086ueyllhvw2.jpg,Where in the image is the instrument?,center; upper-center; upper-right,,,1024,1280
test,clb0lbwzsdpjw086ueyllhvw2,out/images/raw/clb0lbwzsdpjw086ueyllhvw2.jpg,How many findings are present?,1,,,1024,1280
test,clb0lbwzsdpjw086ueyllhvw2,out/images/raw/clb0lbwzsdpjw086ueyllhvw2.jpg,Have all polyps been removed?,not relevant,,,1024,1280
test,clb0lbwzsdpjw086ueyllhvw2,out/images/raw/clb0lbwzsdpjw086ueyllhvw2.jpg,Is this finding easy to detect?,yes,,,1024,1280
test,clb0lbwzsdpjw086ueyllhvw2,out/images/raw/clb0lbwzsdpjw086ueyllhvw2.jpg,Is there a green/black box artefact?,no,,,1024,1280
test,clb0lbwzsdpjw086ueyllhvw2,out/images/raw/clb0lbwzsdpjw086ueyllhvw2.jpg,Is there text?,yes,,,1024,1280
test,clb0lbwzsdpjw086ueyllhvw2,out/images/raw/clb0lbwzsdpjw086ueyllhvw2.jpg,What type of procedure is the image taken from?,colonoscopy,,,1024,1280
test,clb0lbwzsdpk0086u5y5udq7d,out/images/raw/clb0lbwzsdpk0086u5y5udq7d.jpg,Are there any instruments in the image? Check all that are present.,tube,,,576,768
test,clb0lbwzsdpk0086u5y5udq7d,out/images/raw/clb0lbwzsdpk0086u5y5udq7d.jpg,How many instrumnets are in the image?,1,,,576,768
test,clb0lbwzsdpk0086u5y5udq7d,out/images/raw/clb0lbwzsdpk0086u5y5udq7d.jpg,Where in the image is the instrument?,center; lower-center,,,576,768
test,clb0lbwzsdpk0086u5y5udq7d,out/images/raw/clb0lbwzsdpk0086u5y5udq7d.jpg,How many findings are present?,2,,,576,768
test,clb0lbwzsdpk0086u5y5udq7d,out/images/raw/clb0lbwzsdpk0086u5y5udq7d.jpg,Are there any abnormalities in the image? Check all that are present.,polyp,,,576,768
test,clb0lbwzsdpk0086u5y5udq7d,out/images/raw/clb0lbwzsdpk0086u5y5udq7d.jpg,Have all polyps been removed?,no,,,576,768
test,clb0lbwzsdpk0086u5y5udq7d,out/images/raw/clb0lbwzsdpk0086u5y5udq7d.jpg,Is this finding easy to detect?,yes,,,576,768
test,clb0lbwzsdpk0086u5y5udq7d,out/images/raw/clb0lbwzsdpk0086u5y5udq7d.jpg,Is there a green/black box artefact?,no,,,576,768
test,clb0lbwzsdpk0086u5y5udq7d,out/images/raw/clb0lbwzsdpk0086u5y5udq7d.jpg,Is there text?,yes,,,576,768
test,clb0lbwzsdpk0086u5y5udq7d,out/images/raw/clb0lbwzsdpk0086u5y5udq7d.jpg,What type of procedure is the image taken from?,colonoscopy,,,576,768
test,clb0lbwzsdpk0086u5y5udq7d,out/images/raw/clb0lbwzsdpk0086u5y5udq7d.jpg,What is the size of the polyp?,5-10mm,,,576,768
test,clb0lbwzsdpk0086u5y5udq7d,out/images/raw/clb0lbwzsdpk0086u5y5udq7d.jpg,What type of polyp is present?,paris ip,,,576,768
